date,ward,zone_type,population,day_of_week,day_name,month,is_weekend,is_festival,festival_name,season_factor,rainfall_mm,temperature_c,waste_collected_kg
2023-02-16,Tarabai Park,Residential,14200,3,Thursday,2,0,0,None,1.0,0.0,23.6,3839.1
2023-02-16,Udyam Nagar,Industrial,16500,3,Thursday,2,0,0,None,1.0,0.0,25.6,5394.1
2023-02-17,Balinge,Residential,11200,4,Friday,2,0,0,None,1.0,0.0,21.1,3282.0
2023-02-17,Gandhinagar,Residential,17600,4,Friday,2,0,0,None,1.0,0.4,19.2,5169.0
2023-02-17,Karveer,Residential,14500,4,Friday,2,0,0,None,1.0,0.1,24.0,4584.1
2023-02-17,Kasba Bawada,Residential,19800,4,Friday,2,0,0,None,1.0,3.2,24.7,6157.6
2023-02-17,Kothali,Residential,12300,4,Friday,2,0,0,None,1.0,0.0,20.9,3819.9
2023-02-17,Laxmipuri,Mixed,17800,4,Friday,2,0,0,None,1.0,1.3,24.1,5689.6
2023-02-17,Line Bazar,Commercial,13900,4,Friday,2,0,0,None,1.0,4.1,20.7,5817.9
2023-02-17,Mahadwar Road,Commercial,15400,4,Friday,2,0,0,None,1.0,2.2,25.0,6601.5
2023-02-17,Mangalwar Peth,Commercial,20100,4,Friday,2,0,0,None,1.0,0.0,21.9,8181.3
2023-02-17,Mhasve,Residential,10800,4,Friday,2,0,0,None,1.0,0.0,25.2,3108.4
2023-02-17,Nagala Park,Mixed,19200,4,Friday,2,0,0,None,1.0,4.9,24.3,6910.5
2023-02-17,Phulewadi,Residential,18700,4,Friday,2,0,0,None,1.0,3.9,21.7,5497.6
2023-02-17,Rajaram Road,Commercial,18200,4,Friday,2,0,0,None,1.0,0.0,24.4,7957.5
2023-02-17,Rajarampuri,Residential,23400,4,Friday,2,0,0,None,1.0,0.0,22.2,7310.1
2023-02-17,Rankala,Residential,16800,4,Friday,2,0,0,None,1.0,0.5,24.8,5397.4
2023-02-17,Sambhajinagar,Mixed,21800,4,Friday,2,0,0,None,1.0,3.7,21.7,7982.3
2023-02-17,Shahupuri,Commercial,22500,4,Friday,2,0,0,None,1.0,0.0,23.6,9475.0
2023-02-17,Shivaji Peth,Mixed,21000,4,Friday,2,0,0,None,1.0,0.9,22.9,7534.8
2023-02-17,Tarabai Park,Residential,14200,4,Friday,2,0,0,None,1.0,0.7,24.9,4354.6
2023-02-17,Udyam Nagar,Industrial,16500,4,Friday,2,0,0,None,1.0,0.0,24.0,5292.9
2023-02-18,Balinge,Residential,11200,5,Saturday,2,1,0,None,1.0,0.0,27.8,3272.4
2023-02-18,Gandhinagar,Residential,17600,5,Saturday,2,1,0,None,1.0,2.8,27.5,5356.3
2023-02-18,Karveer,Residential,14500,5,Saturday,2,1,0,None,1.0,2.1,22.0,4527.9
2023-02-18,Kasba Bawada,Residential,19800,5,Saturday,2,1,0,None,1.0,0.0,26.4,5580.9
2023-02-18,Kothali,Residential,12300,5,Saturday,2,1,0,None,1.0,2.1,24.3,3986.3
2023-02-18,Laxmipuri,Mixed,17800,5,Saturday,2,1,0,None,1.0,2.7,20.3,6372.3
2023-02-18,Line Bazar,Commercial,13900,5,Saturday,2,1,0,None,1.0,0.6,23.6,6350.0
2023-02-18,Mahadwar Road,Commercial,15400,5,Saturday,2,1,0,None,1.0,1.0,22.7,6746.5
2023-02-18,Mangalwar Peth,Commercial,20100,5,Saturday,2,1,0,None,1.0,4.9,24.7,9132.8
2023-02-18,Mhasve,Residential,10800,5,Saturday,2,1,0,None,1.0,1.7,23.4,3607.1
2023-02-18,Nagala Park,Mixed,19200,5,Saturday,2,1,0,None,1.0,1.2,22.8,6580.4
2023-02-18,Phulewadi,Residential,18700,5,Saturday,2,1,0,None,1.0,1.4,23.3,6162.4
2023-02-18,Rajaram Road,Commercial,18200,5,Saturday,2,1,0,None,1.0,2.6,21.5,8056.7
2023-02-18,Rajarampuri,Residential,23400,5,Saturday,2,1,0,None,1.0,0.0,26.1,6751.1
2023-02-18,Rankala,Residential,16800,5,Saturday,2,1,0,None,1.0,0.7,24.9,5190.0
2023-02-18,Sambhajinagar,Mixed,21800,5,Saturday,2,1,0,None,1.0,2.3,25.9,7740.9
2023-02-18,Shahupuri,Commercial,22500,5,Saturday,2,1,0,None,1.0,0.0,25.9,9174.0
2023-02-18,Shivaji Peth,Mixed,21000,5,Saturday,2,1,0,None,1.0,2.9,25.0,7792.9
2023-02-18,Tarabai Park,Residential,14200,5,Saturday,2,1,0,None,1.0,0.0,20.6,4975.5
2023-02-18,Udyam Nagar,Industrial,16500,5,Saturday,2,1,0,None,1.0,3.7,26.9,5889.4
2023-02-19,Balinge,Residential,11200,6,Sunday,2,1,0,None,1.0,0.0,22.2,2698.3
2023-02-19,Gandhinagar,Residential,17600,6,Sunday,2,1,0,None,1.0,1.4,26.2,4319.9
2023-02-19,Karveer,Residential,14500,6,Sunday,2,1,0,None,1.0,0.0,24.5,3679.4
2023-02-19,Kasba Bawada,Residential,19800,6,Sunday,2,1,0,None,1.0,0.6,21.9,4894.5
2023-02-19,Kothali,Residential,12300,6,Sunday,2,1,0,None,1.0,0.3,28.9,3151.2
2023-02-19,Laxmipuri,Mixed,17800,6,Sunday,2,1,0,None,1.0,0.0,20.7,5100.2
2023-02-19,Line Bazar,Commercial,13900,6,Sunday,2,1,0,None,1.0,0.0,21.6,4984.4
2023-02-19,Mahadwar Road,Commercial,15400,6,Sunday,2,1,0,None,1.0,1.8,25.0,5572.0
2023-02-19,Mangalwar Peth,Commercial,20100,6,Sunday,2,1,0,None,1.0,0.7,23.8,7414.5
2023-02-19,Mhasve,Residential,10800,6,Sunday,2,1,0,None,1.0,0.4,22.3,2894.7
2023-02-19,Nagala Park,Mixed,19200,6,Sunday,2,1,0,None,1.0,5.0,21.6,5574.9
2023-02-19,Phulewadi,Residential,18700,6,Sunday,2,1,0,None,1.0,4.3,23.4,4972.4
2023-02-19,Rajaram Road,Commercial,18200,6,Sunday,2,1,0,None,1.0,2.0,24.6,5942.6
2023-02-19,Rajarampuri,Residential,23400,6,Sunday,2,1,0,None,1.0,3.3,22.8,6010.9
2023-02-19,Rankala,Residential,16800,6,Sunday,2,1,0,None,1.0,0.0,24.3,3661.0
2023-02-19,Sambhajinagar,Mixed,21800,6,Sunday,2,1,0,None,1.0,0.0,24.2,6321.5
2023-02-19,Shahupuri,Commercial,22500,6,Sunday,2,1,0,None,1.0,0.2,23.8,7878.9
2023-02-19,Shivaji Peth,Mixed,21000,6,Sunday,2,1,0,None,1.0,2.5,22.7,5910.8
2023-02-19,Tarabai Park,Residential,14200,6,Sunday,2,1,0,None,1.0,4.4,24.8,3809.0
2023-02-19,Udyam Nagar,Industrial,16500,6,Sunday,2,1,0,None,1.0,0.0,23.4,4486.9
2023-02-20,Balinge,Residential,11200,0,Monday,2,0,0,None,1.0,0.9,26.0,3614.3
2023-02-20,Gandhinagar,Residential,17600,0,Monday,2,0,0,None,1.0,2.4,23.9,4895.8
2023-02-20,Karveer,Residential,14500,0,Monday,2,0,0,None,1.0,0.0,24.8,4221.6
2023-02-20,Kasba Bawada,Residential,19800,0,Monday,2,0,0,None,1.0,4.4,22.2,6159.3
2023-02-20,Kothali,Residential,12300,0,Monday,2,0,0,None,1.0,2.7,24.0,3305.2
2023-02-20,Laxmipuri,Mixed,17800,0,Monday,2,0,0,None,1.0,0.0,22.8,6244.1
2023-02-20,Line Bazar,Commercial,13900,0,Monday,2,0,0,None,1.0,3.5,23.3,4907.0
2023-02-20,Mahadwar Road,Commercial,15400,0,Monday,2,0,0,None,1.0,0.0,26.2,5812.0
2023-02-20,Mangalwar Peth,Commercial,20100,0,Monday,2,0,0,None,1.0,4.3,26.6,8215.7
2023-02-20,Mhasve,Residential,10800,0,Monday,2,0,0,None,1.0,2.0,22.4,3329.2
2023-02-20,Nagala Park,Mixed,19200,0,Monday,2,0,0,None,1.0,0.0,23.4,6361.0
2023-02-20,Phulewadi,Residential,18700,0,Monday,2,0,0,None,1.0,2.2,25.8,5275.8
2023-02-20,Rajaram Road,Commercial,18200,0,Monday,2,0,0,None,1.0,1.7,22.6,7142.7
2023-02-20,Rajarampuri,Residential,23400,0,Monday,2,0,0,None,1.0,0.0,22.1,6919.3
2023-02-20,Rankala,Residential,16800,0,Monday,2,0,0,None,1.0,0.1,25.2,4779.5
2023-02-20,Sambhajinagar,Mixed,21800,0,Monday,2,0,0,None,1.0,1.1,21.5,7640.9
2023-02-20,Shahupuri,Commercial,22500,0,Monday,2,0,0,None,1.0,1.9,23.8,8934.3
2023-02-20,Shivaji Peth,Mixed,21000,0,Monday,2,0,0,None,1.0,0.4,23.6,6928.7
2023-02-20,Tarabai Park,Residential,14200,0,Monday,2,0,0,None,1.0,0.8,21.8,3835.0
2023-02-20,Udyam Nagar,Industrial,16500,0,Monday,2,0,0,None,1.0,0.6,23.3,4750.7
2023-02-21,Balinge,Residential,11200,1,Tuesday,2,0,0,None,1.0,0.0,27.1,3163.5
2023-02-21,Gandhinagar,Residential,17600,1,Tuesday,2,0,0,None,1.0,0.0,21.8,5221.3
2023-02-21,Karveer,Residential,14500,1,Tuesday,2,0,0,None,1.0,5.4,23.0,3760.2
2023-02-21,Kasba Bawada,Residential,19800,1,Tuesday,2,0,0,None,1.0,0.0,25.2,5584.8
2023-02-21,Kothali,Residential,12300,1,Tuesday,2,0,0,None,1.0,0.9,21.2,3296.9
2023-02-21,Laxmipuri,Mixed,17800,1,Tuesday,2,0,0,None,1.0,2.3,21.8,5954.6
2023-02-21,Line Bazar,Commercial,13900,1,Tuesday,2,0,0,None,1.0,0.0,21.7,5432.5
2023-02-21,Mahadwar Road,Commercial,15400,1,Tuesday,2,0,0,None,1.0,0.0,25.4,5711.9
2023-02-21,Mangalwar Peth,Commercial,20100,1,Tuesday,2,0,0,None,1.0,0.9,24.6,7230.8
2023-02-21,Mhasve,Residential,10800,1,Tuesday,2,0,0,None,1.0,1.1,23.3,3044.3
2023-02-21,Nagala Park,Mixed,19200,1,Tuesday,2,0,0,None,1.0,1.6,23.5,6372.8
2023-02-21,Phulewadi,Residential,18700,1,Tuesday,2,0,0,None,1.0,0.4,19.6,5202.6
2023-02-21,Rajaram Road,Commercial,18200,1,Tuesday,2,0,0,None,1.0,1.6,22.6,6996.3
2023-02-21,Rajarampuri,Residential,23400,1,Tuesday,2,0,0,None,1.0,0.0,20.9,6516.9
2023-02-21,Rankala,Residential,16800,1,Tuesday,2,0,0,None,1.0,0.0,26.4,4537.5
2023-02-21,Sambhajinagar,Mixed,21800,1,Tuesday,2,0,0,None,1.0,2.6,23.8,7014.2
2023-02-21,Shahupuri,Commercial,22500,1,Tuesday,2,0,0,None,1.0,2.9,24.8,9017.2
2023-02-21,Shivaji Peth,Mixed,21000,1,Tuesday,2,0,0,None,1.0,0.0,27.9,6977.5
2023-02-21,Tarabai Park,Residential,14200,1,Tuesday,2,0,0,None,1.0,0.0,23.4,4103.8
2023-02-21,Udyam Nagar,Industrial,16500,1,Tuesday,2,0,0,None,1.0,0.0,22.5,5130.1
2023-02-22,Balinge,Residential,11200,2,Wednesday,2,0,0,None,1.0,0.8,27.5,3198.9
2023-02-22,Gandhinagar,Residential,17600,2,Wednesday,2,0,0,None,1.0,1.2,23.9,4996.9
2023-02-22,Karveer,Residential,14500,2,Wednesday,2,0,0,None,1.0,1.4,24.5,4273.0
2023-02-22,Kasba Bawada,Residential,19800,2,Wednesday,2,0,0,None,1.0,2.6,24.7,5685.3
2023-02-22,Kothali,Residential,12300,2,Wednesday,2,0,0,None,1.0,0.9,20.9,3341.5
2023-02-22,Laxmipuri,Mixed,17800,2,Wednesday,2,0,0,None,1.0,1.6,28.7,5890.4
2023-02-22,Line Bazar,Commercial,13900,2,Wednesday,2,0,0,None,1.0,1.7,23.5,5454.3
2023-02-22,Mahadwar Road,Commercial,15400,2,Wednesday,2,0,0,None,1.0,3.1,25.2,5737.3
2023-02-22,Mangalwar Peth,Commercial,20100,2,Wednesday,2,0,0,None,1.0,1.8,25.6,7538.8
2023-02-22,Mhasve,Residential,10800,2,Wednesday,2,0,0,None,1.0,0.0,25.7,3059.3
2023-02-22,Nagala Park,Mixed,19200,2,Wednesday,2,0,0,None,1.0,1.6,27.4,5944.4
2023-02-22,Phulewadi,Residential,18700,2,Wednesday,2,0,0,None,1.0,0.0,25.4,5032.3
2023-02-22,Rajaram Road,Commercial,18200,2,Wednesday,2,0,0,None,1.0,1.9,21.6,7561.2
2023-02-22,Rajarampuri,Residential,23400,2,Wednesday,2,0,0,None,1.0,1.2,26.5,6492.3
2023-02-22,Rankala,Residential,16800,2,Wednesday,2,0,0,None,1.0,0.0,23.9,4949.2
2023-02-22,Sambhajinagar,Mixed,21800,2,Wednesday,2,0,0,None,1.0,2.7,23.9,7414.8
2023-02-22,Shahupuri,Commercial,22500,2,Wednesday,2,0,0,None,1.0,2.3,24.6,8573.3
2023-02-22,Shivaji Peth,Mixed,21000,2,Wednesday,2,0,0,None,1.0,0.0,24.7,6108.1
2023-02-22,Tarabai Park,Residential,14200,2,Wednesday,2,0,0,None,1.0,1.3,23.3,3776.3
2023-02-22,Udyam Nagar,Industrial,16500,2,Wednesday,2,0,0,None,1.0,3.4,21.8,4770.4
2023-02-23,Balinge,Residential,11200,3,Thursday,2,0,0,None,1.0,0.7,23.3,3112.5
2023-02-23,Gandhinagar,Residential,17600,3,Thursday,2,0,0,None,1.0,0.0,21.3,5120.6
2023-02-23,Karveer,Residential,14500,3,Thursday,2,0,0,None,1.0,2.7,24.1,3861.5
2023-02-23,Kasba Bawada,Residential,19800,3,Thursday,2,0,0,None,1.0,0.0,20.6,6421.3
2023-02-23,Kothali,Residential,12300,3,Thursday,2,0,0,None,1.0,0.0,21.1,3566.5
2023-02-23,Laxmipuri,Mixed,17800,3,Thursday,2,0,0,None,1.0,0.7,22.3,5869.2
2023-02-23,Line Bazar,Commercial,13900,3,Thursday,2,0,0,None,1.0,0.0,26.1,5415.3
2023-02-23,Mahadwar Road,Commercial,15400,3,Thursday,2,0,0,None,1.0,0.0,26.4,6112.5
2023-02-23,Mangalwar Peth,Commercial,20100,3,Thursday,2,0,0,None,1.0,4.4,23.3,8101.2
2023-02-23,Mhasve,Residential,10800,3,Thursday,2,0,0,None,1.0,0.0,23.5,3053.3
2023-02-23,Nagala Park,Mixed,19200,3,Thursday,2,0,0,None,1.0,4.8,26.4,5925.8
2023-02-23,Phulewadi,Residential,18700,3,Thursday,2,0,0,None,1.0,0.4,24.0,5223.9
2023-02-23,Rajaram Road,Commercial,18200,3,Thursday,2,0,0,None,1.0,0.0,25.6,7214.5
2023-02-23,Rajarampuri,Residential,23400,3,Thursday,2,0,0,None,1.0,3.4,25.4,6927.5
2023-02-23,Rankala,Residential,16800,3,Thursday,2,0,0,None,1.0,1.1,25.1,4952.0
2023-02-23,Sambhajinagar,Mixed,21800,3,Thursday,2,0,0,None,1.0,0.0,26.4,7061.0
2023-02-23,Shahupuri,Commercial,22500,3,Thursday,2,0,0,None,1.0,2.8,22.0,9093.5
2023-02-23,Shivaji Peth,Mixed,21000,3,Thursday,2,0,0,None,1.0,0.8,23.9,6985.5
2023-02-23,Tarabai Park,Residential,14200,3,Thursday,2,0,0,None,1.0,1.0,22.0,4051.3
2023-02-23,Udyam Nagar,Industrial,16500,3,Thursday,2,0,0,None,1.0,0.7,26.1,5056.2
2023-02-24,Balinge,Residential,11200,4,Friday,2,0,0,None,1.0,2.6,24.6,3569.1
2023-02-24,Gandhinagar,Residential,17600,4,Friday,2,0,0,None,1.0,0.2,23.4,5189.2
2023-02-24,Karveer,Residential,14500,4,Friday,2,0,0,None,1.0,0.8,24.3,4487.9
2023-02-24,Kasba Bawada,Residential,19800,4,Friday,2,0,0,None,1.0,0.0,21.0,5869.8
2023-02-24,Kothali,Residential,12300,4,Friday,2,0,0,None,1.0,5.4,20.0,3518.6
2023-02-24,Laxmipuri,Mixed,17800,4,Friday,2,0,0,None,1.0,0.0,26.7,5922.8
2023-02-24,Line Bazar,Commercial,13900,4,Friday,2,0,0,None,1.0,2.5,23.3,6073.2
2023-02-24,Mahadwar Road,Commercial,15400,4,Friday,2,0,0,None,1.0,0.3,24.3,6402.7
2023-02-24,Mangalwar Peth,Commercial,20100,4,Friday,2,0,0,None,1.0,1.7,27.8,7686.4
2023-02-24,Mhasve,Residential,10800,4,Friday,2,0,0,None,1.0,0.0,23.7,3165.4
2023-02-24,Nagala Park,Mixed,19200,4,Friday,2,0,0,None,1.0,1.6,26.3,7089.8
2023-02-24,Phulewadi,Residential,18700,4,Friday,2,0,0,None,1.0,4.1,26.6,5408.8
2023-02-24,Rajaram Road,Commercial,18200,4,Friday,2,0,0,None,1.0,0.0,25.9,7902.0
2023-02-24,Rajarampuri,Residential,23400,4,Friday,2,0,0,None,1.0,0.0,24.3,7193.8
2023-02-24,Rankala,Residential,16800,4,Friday,2,0,0,None,1.0,0.4,25.0,5201.1
2023-02-24,Sambhajinagar,Mixed,21800,4,Friday,2,0,0,None,1.0,0.2,22.9,7409.9
2023-02-24,Shahupuri,Commercial,22500,4,Friday,2,0,0,None,1.0,0.0,26.0,8732.6
2023-02-24,Shivaji Peth,Mixed,21000,4,Friday,2,0,0,None,1.0,0.5,26.8,7406.6
2023-02-24,Tarabai Park,Residential,14200,4,Friday,2,0,0,None,1.0,0.9,22.0,4428.7
2023-02-24,Udyam Nagar,Industrial,16500,4,Friday,2,0,0,None,1.0,1.2,22.9,5505.3
2023-02-25,Balinge,Residential,11200,5,Saturday,2,1,0,None,1.0,0.3,21.9,3416.7
2023-02-25,Gandhinagar,Residential,17600,5,Saturday,2,1,0,None,1.0,2.5,25.1,6026.8
2023-02-25,Karveer,Residential,14500,5,Saturday,2,1,0,None,1.0,0.7,23.2,4461.9
2023-02-25,Kasba Bawada,Residential,19800,5,Saturday,2,1,0,None,1.0,0.0,22.1,6056.4
2023-02-25,Kothali,Residential,12300,5,Saturday,2,1,0,None,1.0,0.0,23.3,4047.0
2023-02-25,Laxmipuri,Mixed,17800,5,Saturday,2,1,0,None,1.0,2.1,27.0,6556.3
2023-02-25,Line Bazar,Commercial,13900,5,Saturday,2,1,0,None,1.0,4.1,26.6,6092.3
2023-02-25,Mahadwar Road,Commercial,15400,5,Saturday,2,1,0,None,1.0,1.8,21.9,6132.1
2023-02-25,Mangalwar Peth,Commercial,20100,5,Saturday,2,1,0,None,1.0,2.4,25.4,8574.2
2023-02-25,Mhasve,Residential,10800,5,Saturday,2,1,0,None,1.0,0.8,25.4,3657.9
2023-02-25,Nagala Park,Mixed,19200,5,Saturday,2,1,0,None,1.0,0.0,25.5,6709.2
2023-02-25,Phulewadi,Residential,18700,5,Saturday,2,1,0,None,1.0,2.4,23.9,6508.6
2023-02-25,Rajaram Road,Commercial,18200,5,Saturday,2,1,0,None,1.0,2.6,27.8,8117.6
2023-02-25,Rajarampuri,Residential,23400,5,Saturday,2,1,0,None,1.0,3.9,25.4,7759.6
2023-02-25,Rankala,Residential,16800,5,Saturday,2,1,0,None,1.0,1.8,23.9,5148.6
2023-02-25,Sambhajinagar,Mixed,21800,5,Saturday,2,1,0,None,1.0,0.0,22.0,8205.6
2023-02-25,Shahupuri,Commercial,22500,5,Saturday,2,1,0,None,1.0,1.8,24.7,9057.5
2023-02-25,Shivaji Peth,Mixed,21000,5,Saturday,2,1,0,None,1.0,2.7,22.1,8052.3
2023-02-25,Tarabai Park,Residential,14200,5,Saturday,2,1,0,None,1.0,2.0,23.7,5084.7
2023-02-25,Udyam Nagar,Industrial,16500,5,Saturday,2,1,0,None,1.0,1.5,25.1,5165.3
2023-02-26,Balinge,Residential,11200,6,Sunday,2,1,0,None,1.0,0.0,27.2,3052.5
2023-02-26,Gandhinagar,Residential,17600,6,Sunday,2,1,0,None,1.0,0.1,22.3,4584.1
2023-02-26,Karveer,Residential,14500,6,Sunday,2,1,0,None,1.0,1.3,24.7,3603.4
2023-02-26,Kasba Bawada,Residential,19800,6,Sunday,2,1,0,None,1.0,0.0,23.6,5232.6
2023-02-26,Kothali,Residential,12300,6,Sunday,2,1,0,None,1.0,2.1,22.6,3264.2
2023-02-26,Laxmipuri,Mixed,17800,6,Sunday,2,1,0,None,1.0,3.6,24.1,4622.4
2023-02-26,Line Bazar,Commercial,13900,6,Sunday,2,1,0,None,1.0,0.0,22.3,5343.9
2023-02-26,Mahadwar Road,Commercial,15400,6,Sunday,2,1,0,None,1.0,0.0,26.2,5019.7
2023-02-26,Mangalwar Peth,Commercial,20100,6,Sunday,2,1,0,None,1.0,1.0,22.2,7094.2
2023-02-26,Mhasve,Residential,10800,6,Sunday,2,1,0,None,1.0,0.1,22.5,2783.3
2023-02-26,Nagala Park,Mixed,19200,6,Sunday,2,1,0,None,1.0,0.7,19.0,5736.1
2023-02-26,Phulewadi,Residential,18700,6,Sunday,2,1,0,None,1.0,0.0,22.3,5206.0
2023-02-26,Rajaram Road,Commercial,18200,6,Sunday,2,1,0,None,1.0,0.0,22.2,6284.7
2023-02-26,Rajarampuri,Residential,23400,6,Sunday,2,1,0,None,1.0,0.0,23.3,6401.7
2023-02-26,Rankala,Residential,16800,6,Sunday,2,1,0,None,1.0,0.0,24.3,4249.6
2023-02-26,Sambhajinagar,Mixed,21800,6,Sunday,2,1,0,None,1.0,0.0,24.7,6401.1
2023-02-26,Shahupuri,Commercial,22500,6,Sunday,2,1,0,None,1.0,1.4,21.3,8323.3
2023-02-26,Shivaji Peth,Mixed,21000,6,Sunday,2,1,0,None,1.0,0.4,22.0,6157.9
2023-02-26,Tarabai Park,Residential,14200,6,Sunday,2,1,0,None,1.0,4.7,23.7,3916.8
2023-02-26,Udyam Nagar,Industrial,16500,6,Sunday,2,1,0,None,1.0,0.0,24.5,4195.4
2023-02-27,Balinge,Residential,11200,0,Monday,2,0,0,None,1.0,0.0,23.2,3404.7
2023-02-27,Gandhinagar,Residential,17600,0,Monday,2,0,0,None,1.0,0.0,23.9,4725.7
2023-02-27,Karveer,Residential,14500,0,Monday,2,0,0,None,1.0,0.8,24.8,4193.1
2023-02-27,Kasba Bawada,Residential,19800,0,Monday,2,0,0,None,1.0,0.0,23.5,5907.7
2023-02-27,Kothali,Residential,12300,0,Monday,2,0,0,None,1.0,2.2,25.1,3274.4
2023-02-27,Laxmipuri,Mixed,17800,0,Monday,2,0,0,None,1.0,0.0,22.5,5936.3
2023-02-27,Line Bazar,Commercial,13900,0,Monday,2,0,0,None,1.0,1.8,23.7,5423.8
2023-02-27,Mahadwar Road,Commercial,15400,0,Monday,2,0,0,None,1.0,4.1,22.9,5781.2
2023-02-27,Mangalwar Peth,Commercial,20100,0,Monday,2,0,0,None,1.0,0.0,23.2,6902.0
2023-02-27,Mhasve,Residential,10800,0,Monday,2,0,0,None,1.0,2.9,25.5,2886.6
2023-02-27,Nagala Park,Mixed,19200,0,Monday,2,0,0,None,1.0,0.0,25.0,6130.4
2023-02-27,Phulewadi,Residential,18700,0,Monday,2,0,0,None,1.0,2.0,22.5,5180.1
2023-02-27,Rajaram Road,Commercial,18200,0,Monday,2,0,0,None,1.0,0.8,24.7,6766.6
2023-02-27,Rajarampuri,Residential,23400,0,Monday,2,0,0,None,1.0,3.3,23.7,6826.5
2023-02-27,Rankala,Residential,16800,0,Monday,2,0,0,None,1.0,0.0,20.8,4807.3
2023-02-27,Sambhajinagar,Mixed,21800,0,Monday,2,0,0,None,1.0,4.2,25.4,6905.7
2023-02-27,Shahupuri,Commercial,22500,0,Monday,2,0,0,None,1.0,0.0,22.9,8302.7
2023-02-27,Shivaji Peth,Mixed,21000,0,Monday,2,0,0,None,1.0,0.0,25.3,6977.8
2023-02-27,Tarabai Park,Residential,14200,0,Monday,2,0,0,None,1.0,0.0,23.7,4126.0
2023-02-27,Udyam Nagar,Industrial,16500,0,Monday,2,0,0,None,1.0,0.0,22.9,5134.6
2023-02-28,Balinge,Residential,11200,1,Tuesday,2,0,0,None,1.0,1.9,26.8,3024.3
2023-02-28,Gandhinagar,Residential,17600,1,Tuesday,2,0,0,None,1.0,1.3,23.6,4643.4
2023-02-28,Karveer,Residential,14500,1,Tuesday,2,0,0,None,1.0,1.2,24.3,4109.2
2023-02-28,Kasba Bawada,Residential,19800,1,Tuesday,2,0,0,None,1.0,0.0,19.2,5645.4
2023-02-28,Kothali,Residential,12300,1,Tuesday,2,0,0,None,1.0,1.9,23.1,3394.9
2023-02-28,Laxmipuri,Mixed,17800,1,Tuesday,2,0,0,None,1.0,5.8,26.0,5835.2
2023-02-28,Line Bazar,Commercial,13900,1,Tuesday,2,0,0,None,1.0,3.5,23.8,5179.1
2023-02-28,Mahadwar Road,Commercial,15400,1,Tuesday,2,0,0,None,1.0,0.0,26.5,5352.4
2023-02-28,Mangalwar Peth,Commercial,20100,1,Tuesday,2,0,0,None,1.0,0.8,23.0,8057.1
2023-02-28,Mhasve,Residential,10800,1,Tuesday,2,0,0,None,1.0,0.0,24.9,2981.9
2023-02-28,Nagala Park,Mixed,19200,1,Tuesday,2,0,0,None,1.0,0.0,29.3,6085.3
2023-02-28,Phulewadi,Residential,18700,1,Tuesday,2,0,0,None,1.0,0.0,25.0,5195.3
2023-02-28,Rajaram Road,Commercial,18200,1,Tuesday,2,0,0,None,1.0,2.7,24.0,7011.7
2023-02-28,Rajarampuri,Residential,23400,1,Tuesday,2,0,0,None,1.0,2.4,21.7,6525.0
2023-02-28,Rankala,Residential,16800,1,Tuesday,2,0,0,None,1.0,0.5,24.6,4317.2
2023-02-28,Sambhajinagar,Mixed,21800,1,Tuesday,2,0,0,None,1.0,0.0,28.8,7213.5
2023-02-28,Shahupuri,Commercial,22500,1,Tuesday,2,0,0,None,1.0,0.0,26.9,8471.8
2023-02-28,Shivaji Peth,Mixed,21000,1,Tuesday,2,0,0,None,1.0,4.4,22.2,6360.4
2023-02-28,Tarabai Park,Residential,14200,1,Tuesday,2,0,0,None,1.0,1.4,24.7,3936.4
2023-02-28,Udyam Nagar,Industrial,16500,1,Tuesday,2,0,0,None,1.0,3.8,21.4,4495.5
2023-03-01,Balinge,Residential,11200,2,Wednesday,3,0,0,None,1.08,0.1,30.5,3587.7
2023-03-01,Gandhinagar,Residential,17600,2,Wednesday,3,0,0,None,1.08,3.3,23.1,5216.5
2023-03-01,Karveer,Residential,14500,2,Wednesday,3,0,0,None,1.08,0.0,27.4,4644.2
2023-03-01,Kasba Bawada,Residential,19800,2,Wednesday,3,0,0,None,1.08,2.0,32.1,6091.1
2023-03-01,Kothali,Residential,12300,2,Wednesday,3,0,0,None,1.08,1.0,29.0,3565.7
2023-03-01,Laxmipuri,Mixed,17800,2,Wednesday,3,0,0,None,1.08,0.6,26.8,6540.9
2023-03-01,Line Bazar,Commercial,13900,2,Wednesday,3,0,0,None,1.08,0.0,28.5,5357.9
2023-03-01,Mahadwar Road,Commercial,15400,2,Wednesday,3,0,0,None,1.08,0.0,28.3,6270.9
2023-03-01,Mangalwar Peth,Commercial,20100,2,Wednesday,3,0,0,None,1.08,2.3,30.7,7881.6
2023-03-01,Mhasve,Residential,10800,2,Wednesday,3,0,0,None,1.08,1.3,24.9,3118.2
2023-03-01,Nagala Park,Mixed,19200,2,Wednesday,3,0,0,None,1.08,3.1,32.4,6980.0
2023-03-01,Phulewadi,Residential,18700,2,Wednesday,3,0,0,None,1.08,0.0,30.4,5225.9
2023-03-01,Rajaram Road,Commercial,18200,2,Wednesday,3,0,0,None,1.08,0.5,33.4,8012.1
2023-03-01,Rajarampuri,Residential,23400,2,Wednesday,3,0,0,None,1.08,0.0,24.2,7644.9
2023-03-01,Rankala,Residential,16800,2,Wednesday,3,0,0,None,1.08,0.9,24.7,5550.2
2023-03-01,Sambhajinagar,Mixed,21800,2,Wednesday,3,0,0,None,1.08,0.0,29.4,7368.7
